hoc_ky,ma_mon_hoc,ma_lop,so_tin_chi,ma_giang_vien,thu,tiet_bat_dau,tiet_ket_thuc,cach_tuan,ngay_bat_dau,ngay_ket_thuc,phong_hoc,si_so,hinh_thuc_giang_day,ghi_chu
2023_2024_2,MA004,MA004.O29,4,80240,4,1,4,1,17/02/2024,07/06/2024,B1.18,,LT,
2023_2024_2,MA005,MA005.O21,3,80240,2,1,4,1,17/02/2024,10/05/2024,B3.16,,LT,
2023_2024_2,MA005,MA005.O21.CNVN,3,80242,2,6,9,1,17/02/2024,10/05/2024,B1.10,,LT,
2023_2024_2,MA005,MA005.O210,3,80093,4,1,4,1,17/02/2024,10/05/2024,B5.12,,LT,
2023_2024_2,MA005,MA005.O211,3,80241,4,6,9,1,17/02/2024,10/05/2024,B5.12,,LT,
2023_2024_2,MA005,MA005.O212,3,80239,5,1,4,1,17/02/2024,10/05/2024,B4.16,,LT,
2023_2024_2,MA005,MA005.O213,3,80242,5,6,9,1,17/02/2024,10/05/2024,B4.16,,LT,
2023_2024_2,MA005,MA005.O214,3,80240,5,1,4,1,17/02/2024,10/05/2024,B4.18,,LT,
2023_2024_2,MA005,MA005.O215,3,80093,5,6,9,1,17/02/2024,10/05/2024,B4.18,,LT,
2023_2024_2,MA005,MA005.O216,3,80239,6,6,9,1,17/02/2024,10/05/2024,B4.18,,LT,
2023_2024_2,MA005,MA005.O217,3,80241,2,6,9,1,17/02/2024,10/05/2024,B4.22,,LT,
2023_2024_2,MA005,MA005.O218,3,80242,6,1,4,1,17/02/2024,10/05/2024,B4.18,,LT,
2023_2024_2,MA005,MA005.O219,3,80239,6,1,4,1,17/02/2024,10/05/2024,B1.16,,LT,
2023_2024_2,MA005,MA005.O22,3,80240,2,6,9,1,17/02/2024,10/05/2024,B3.16,,LT,
2023_2024_2,MA005,MA005.O22.CNVN,3,80093,2,1,4,1,17/02/2024,10/05/2024,B1.10,,LT,
2023_2024_2,MA005,MA005.O220,3,80093,7,6,9,1,17/02/2024,10/05/2024,B1.18,,LT,
2023_2024_2,MA005,MA005.O221,3,80242,7,6,9,1,17/02/2024,10/05/2024,B1.16,,LT,
2023_2024_2,MA005,MA005.O23,3,80241,2,1,4,1,17/02/2024,10/05/2024,B4.22,,LT,
2023_2024_2,MA005,MA005.O24,3,80094,3,1,4,1,17/02/2024,10/05/2024,B3.18,,LT,
2023_2024_2,MA005,MA005.O25,3,80093,3,6,9,1,17/02/2024,10/05/2024,B3.18,,LT,
2023_2024_2,MA005,MA005.O26,3,80240,3,1,4,1,17/02/2024,10/05/2024,B5.10,,LT,
2023_2024_2,MA005,MA005.O27,3,80094,3,6,9,1,17/02/2024,10/05/2024,B5.10,,LT,
2023_2024_2,MA005,MA005.O28,3,80242,4,1,4,1,17/02/2024,10/05/2024,B3.20,,LT,
2023_2024_2,MA005,MA005.O29,3,80240,4,6,9,1,17/02/2024,10/05/2024,B3.20,,LT,
2023_2024_2,MA006,MA006.O21,4,80240,7,1,4,1,17/02/2024,07/06/2024,B1.18,,LT,
2023_2024_2,SS003,SS003.O21,2,80090,2,1,2,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS003,SS003.O22,2,80232,2,4,5,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS003,SS003.O23,2,80088,3,1,2,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS003,SS003.O24,2,80091,3,4,5,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS003,SS003.O25,2,80237,4,1,2,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS003,SS003.O26,2,80090,4,4,5,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS004,SS004.O21,2,80237,3,1,3,1,17/02/2024,03/05/2024,B1.14,,LT,
2023_2024_2,SS004,SS004.O22,2,80089,3,3,5,1,17/02/2024,03/05/2024,B1.18,,LT,
2023_2024_2,SS004,SS004.O23,2,80090,5,6,8,1,17/02/2024,03/05/2024,B3.14,,LT,
2023_2024_2,SS004,SS004.O24,2,80088,4,3,5,1,17/02/2024,03/05/2024,B3.18,,LT,
2023_2024_2,SS004,SS004.O25,2,80234,5,1,3,1,17/02/2024,03/05/2024,B1.14,,LT,
2023_2024_2,SS004,SS004.O26,2,80088,5,3,5,1,17/02/2024,03/05/2024,B4.22,,LT,
2023_2024_2,SS004,SS004.O27,2,80232,6,1,3,1,17/02/2024,03/05/2024,B1.14,,LT,
2023_2024_2,SS004,SS004.O28,2,80237,6,3,5,1,17/02/2024,03/05/2024,B4.22,,LT,
2023_2024_2,SS004,SS004.O29,2,80231,7,6,8,1,17/02/2024,03/05/2024,B1.14,,LT,
2023_2024_2,SS006,SS006.O21,2,80089,2,1,2,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS006,SS006.O22,2,80231,2,4,5,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS006,SS006.O23,2,80233,2,6,7,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS006,SS006.O24,2,80092,3,6,7,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS006,SS006.O25,2,80092,4,6,7,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS006,SS006.O26,2,80237,5,1,2,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS006,SS006.O27,2,80090,6,6,7,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS006,SS006.O28,2,80092,7,1,2,1,17/02/2024,07/06/2024,B1.14,,LT,
2023_2024_2,SS007,SS007.O21,3,80091,2,1,3,1,17/02/2024,07/06/2024,B6.12,,LT,
2023_2024_2,SS007,SS007.O22,3,80235,2,6,8,1,17/02/2024,07/06/2024,B6.12,,LT,
2023_2024_2,SS007,SS007.O23,3,80238,5,1,3,1,17/02/2024,07/06/2024,B6.12,,LT,
2023_2024_2,SS007,SS007.O24,3,80092,5,6,8,1,17/02/2024,07/06/2024,B6.12,,LT,
2023_2024_2,SS007,SS007.O25,3,80235,6,1,3,1,17/02/2024,07/06/2024,B6.12,,LT,
2023_2024_2,SS007,SS007.O26,3,80091,6,6,8,1,17/02/2024,07/06/2024,B6.12,,LT,
2023_2024_2,SS008,SS008.O21,2,80233,6,1,2,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS008,SS008.O22,2,80238,6,4,5,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS008,SS008.O23,2,80089,6,6,7,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS008,SS008.O24,2,80231,6,8,9,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS008,SS008.O25,2,80235,5,1,2,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS008,SS008.O26,2,80089,5,4,5,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS009,SS009.O21,2,80234,2,6,7,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS009,SS009.O22,2,80088,2,8,9,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS009,SS009.O23,2,80232,3,6,7,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS009,SS009.O24,2,80236,3,8,9,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS009,SS009.O25,2,80232,4,6,7,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS009,SS009.O26,2,80233,4,8,9,1,17/02/2024,07/06/2024,B5.14,,LT,
2023_2024_2,SS010,SS010.O21,2,80238,3,1,2,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS010,SS010.O22,2,80090,3,4,5,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS010,SS010.O23,2,80235,4,1,2,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS010,SS010.O24,2,80089,4,4,5,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS010,SS010.O25,2,80091,5,6,7,1,17/02/2024,07/06/2024,B4.14,,LT,
2023_2024_2,SS010,SS010.O26,2,80233,5,8,9,1,17/02/2024,07/06/2024,B4.14,,LT,
2024_2025_2,IE505,IE505.P21,10,*,*,,,1,17/02/2025,07/06/2025,*,,KLTN,
2024_2025_2,DS505,DS505.P21,10,*,*,,,1,17/02/2025,07/06/2025,*,,KLTN,
2024_2025_2,IE207,IE207.P21,2,*,*,,,1,17/02/2025,07/06/2025,*,,ĐA,
2024_2025_2,IE309,IE309.P21,2,*,*,,,1,17/02/2025,07/06/2025,*,,TTTN,
2024_2025_2,DS204,DS204.P21,2,*,*,,,1,17/02/2025,07/06/2025,*,,ĐA,
2024_2025_2,DS207,DS207.P21,2,*,*,,,1,17/02/2025,07/06/2025,*,,ĐA,
2024_2025_2,DS309,DS309.P21,2,*,*,,,1,17/02/2025,07/06/2025,*,,TTTN,
2024_2025_2,IE207,IE207.P21.CNVN,2,*,*,,,1,17/02/2025,07/06/2025,*,,ĐA,
2024_2025_2,IE213,IE213.P21,3,80212,3,2,5,1,17/02/2025,10/05/2025,A215,,LT,
2024_2025_2,IE103,IE103.P22,3,80208,5,1,4,1,17/02/2025,10/05/2025,B1.02,,LT,
2024_2025_2,IE101,IE101.P21.CNVN,2,80216,6,2,5,1,17/02/2025,12/04/2025,B1.02,,LT,
2024_2025_2,IE402,IE402.P21,3,80071,7,6,9,1,17/02/2025,10/05/2025,B1.04,,LT,
2024_2025_2,DS312,DS312.P21,3,80213,3,6,9,1,17/02/2025,10/05/2025,B1.04,,LT,
2024_2025_2,IE204,IE204.P22,3,80074,4,2,5,1,17/02/2025,10/05/2025,B1.04,,LT,
2024_2025_2,IE101,IE101.P22,2,80073,2,2,5,1,17/02/2025,12/04/2025,B1.04,,LT,
2024_2025_2,IE105,IE105.P22,3,80208,3,1,4,1,17/02/2025,10/05/2025,B1.04,,LT,
2024_2025_2,IE108,IE108.P22,3,80068,6,2,5,1,17/02/2025,10/05/2025,B1.04,,LT,
2024_2025_2,IE213,IE213.P22,3,80209,3,1,4,1,17/02/2025,10/05/2025,B1.06,,LT,
2024_2025_2,IE101,IE101.P21,2,80074,2,6,9,1,17/02/2025,12/04/2025,B1.06,,LT,
2024_2025_2,IE108,IE108.P21,3,80068,4,1,4,1,17/02/2025,10/05/2025,B1.06,,LT,
2024_2025_2,IE106,IE106.P21.CNVN,3,80069,6,6,9,1,17/02/2025,10/05/2025,B1.10,,LT,
2024_2025_2,IE103,IE103.P21.CNVN,3,80069,4,1,4,1,17/02/2025,10/05/2025,B1.10,,LT,
2024_2025_2,IE103,IE103.P21,3,80075,4,6,9,1,17/02/2025,10/05/2025,B1.16,,LT,
2024_2025_2,IE105,IE105.P21,3,80214,3,6,9,1,17/02/2025,10/05/2025,B3.14,,LT,
2024_2025_2,DS108,DS108.P21,3,80210,3,1,4,1,17/02/2025,10/05/2025,B3.20,,LT,
2024_2025_2,DS102,DS102.P21,3,80211,5,2,5,1,17/02/2025,10/05/2025,B4.12,,LT,
2024_2025_2,DS200,DS200.P21,3,80075,2,6,9,1,17/02/2025,10/05/2025,B4.20,,LT,
2024_2025_2,IE106,IE106.P22.CNVN,3,80209,5,1,4,1,17/02/2025,10/05/2025,B6.04,,LT,
2024_2025_2,IE108,IE108.P21.CNVN,3,80076,2,6,9,1,17/02/2025,10/05/2025,B6.04,,LT,
2024_2025_2,IE229,IE229.P21.CNVN,3,80069,2,1,3,1,17/02/2025,07/06/2025,B6.06,,LT,
2024_2025_2,IE303,IE303.P22,3,80077,2,6,9,1,17/02/2025,10/05/2025,B6.10,,LT,
2024_2025_2,IE403,IE403.P21,3,80070,7,1,4,1,17/02/2025,10/05/2025,B6.10,,LT,
2024_2025_2,DS107,DS107.P21,3,80072,7,6,9,1,17/02/2025,10/05/2025,B6.10,,LT,
2024_2025_2,IE303,IE303.P21,3,80215,3,6,9,1,17/02/2025,10/05/2025,C314,,LT,
2024_2025_2,DS313,DS313.P21,3,80211,3,1,4,1,17/02/2025,10/05/2025,C314,,LT,
2024_2025_2,IE204,IE204.P21,3,80070,2,1,4,1,17/02/2025,10/05/2025,C314,,LT,
2024_2025_2,IE212,IE212.P22,3,80210,5,1,4,1,17/02/2025,10/05/2025,C314,,LT,
2024_2025_2,DS304,DS304.P21,3,80212,5,6,9,1,17/02/2025,10/05/2025,C314,,LT,
2024_2025_2,IE402,IE402.P21.1,1,*,*,,,1,24/02/2025,07/06/2025,*,,HT2,
2024_2025_2,DS313,DS313.P21.1,1,*,*,,,1,24/02/2025,07/06/2025,*,,HT2,
2024_2025_2,IE204,IE204.P21.1,1,*,*,,,1,24/02/2025,07/06/2025,*,,HT2,
2024_2025_2,IE204,IE204.P22.1,1,*,*,,,1,24/02/2025,07/06/2025,*,,HT2,
2024_2025_2,IE106,IE106.P21.CNVN.1,1,*,*,,,1,24/02/2025,07/06/2025,*,,HT2,
2024_2025_2,IE106,IE106.P22.CNVN.1,1,*,*,,,1,24/02/2025,07/06/2025,*,,HT2,
2024_2025_2,IE101,IE101.P21.1,1,*,*,,,1,24/02/2025,07/06/2025,*,,HT2,
2024_2025_2,IE105,IE105.P21.1,1,*,*,,,1,24/02/2025,07/06/2025,*,,HT2,
2024_2025_2,IE101,IE101.P22.1,1,*,*,,,1,24/02/2025,07/06/2025,*,,HT2,
2024_2025_2,IE105,IE105.P22.1,1,*,*,,,1,24/02/2025,07/06/2025,*,,HT2,
2024_2025_2,DS107,DS107.P21.1,1,*,*,,,1,24/02/2025,07/06/2025,*,,HT2,
2024_2025_2,IE101,IE101.P21.CNVN.1,1,*,*,,,1,24/02/2025,07/06/2025,*,,HT2,
2024_2025_2,IE303,IE303.P21.1,1,80215,6,1,5,2,10/03/2025,07/06/2025,B2.02,,HT1,
2024_2025_2,IE213,IE213.P22.1,1,80078,3,6,9,2,03/03/2025,17/05/2025,B2.02,,HT1,
2024_2025_2,IE213,IE213.P22.2,1,80201,3,6,9,2,10/03/2025,07/06/2025,B2.02,,HT1,
2024_2025_2,IE103,IE103.P21.CNVN.1,1,80213,6,6,9,2,03/03/2025,17/05/2025,B2.02,,HT1,
2024_2025_2,IE103,IE103.P21.CNVN.2,1,80214,6,6,9,2,10/03/2025,07/06/2025,B2.02,,HT1,
2024_2025_2,IE108,IE108.P21.1,1,80071,2,1,5,2,03/03/2025,17/05/2025,B2.02,,HT1,
2024_2025_2,IE108,IE108.P21.2,1,80072,2,1,5,2,10/03/2025,07/06/2025,B2.02,,HT1,
2024_2025_2,IE103,IE103.P21.1,1,80076,5,6,9,2,03/03/2025,17/05/2025,B2.06,,HT1,
2024_2025_2,IE103,IE103.P21.2,1,80077,5,6,9,2,10/03/2025,07/06/2025,B2.06,,HT1,
2024_2025_2,IE108,IE108.P22.1,1,80202,3,6,9,2,03/03/2025,17/05/2025,B2.06,,HT1,
2024_2025_2,IE108,IE108.P22.2,1,80203,3,6,9,2,10/03/2025,07/06/2025,B2.06,,HT1,
2024_2025_2,IE103,IE103.P22.1,1,80078,5,6,9,2,03/03/2025,17/05/2025,B2.08,,HT1,
2024_2025_2,IE103,IE103.P22.2,1,80201,5,6,9,2,10/03/2025,07/06/2025,B2.08,,HT1,
2024_2025_2,DS102,DS102.P21.1,1,80204,3,6,9,2,03/03/2025,17/05/2025,B2.08,,HT1,
2024_2025_2,DS102,DS102.P21.2,1,80205,3,6,9,2,10/03/2025,07/06/2025,B2.08,,HT1,
2024_2025_2,DS200,DS200.P21.1,1,80070,4,1,5,2,03/03/2025,17/05/2025,B2.16,,HT1,
2024_2025_2,DS200,DS200.P21.2,1,80071,4,1,5,2,10/03/2025,07/06/2025,B2.16,,HT1,
2024_2025_2,IE303,IE303.P22.1,1,80202,5,6,9,2,03/03/2025,17/05/2025,B4.02,,HT1,
2024_2025_2,IE303,IE303.P22.2,1,80203,5,6,9,2,10/03/2025,07/06/2025,B4.02,,HT1,
2024_2025_2,IE213,IE213.P21.1,1,80206,3,6,9,2,03/03/2025,17/05/2025,B4.02,,HT1,
2024_2025_2,IE213,IE213.P21.2,1,80207,3,6,9,2,10/03/2025,07/06/2025,B4.02,,HT1,
2024_2025_2,IE108,IE108.P21.CNVN.1,1,80204,5,6,9,2,03/03/2025,17/05/2025,B4.04,,HT1,
2024_2025_2,IE108,IE108.P21.CNVN.2,1,80205,5,6,9,2,10/03/2025,07/06/2025,B4.04,,HT1,
2024_2025_2,IE212,IE212.P22.1,1,80206,5,6,9,2,03/03/2025,17/05/2025,B5.02,,HT1,
2024_2025_2,IE212,IE212.P22.2,1,80207,5,6,9,2,10/03/2025,07/06/2025,B5.02,,HT1,
2024_2025_2,IE229,IE229.P21.CNVN.2,1,80068,2,6,9,2,24/03/2025,07/06/2025,B5.04,,HT1,
2024_2025_2,IE229,IE229.P21.CNVN.3,1,80216,4,6,9,2,17/03/2025,17/05/2025,B5.04,,HT1,
2024_2025_2,DS108,DS108.P21.1,1,80072,4,1,5,2,03/03/2025,17/05/2025,B5.04,,HT1,
2024_2025_2,DS108,DS108.P21.2,1,80073,4,1,5,2,10/03/2025,07/06/2025,B5.04,,HT1,
2024_2025_2,ENG01,ENG01.P21,4,80096,3,1,3,1,17/02/2025,17/05/2025,*,,LT,
2024_2025_2,ENG01,ENG01.P21,4,80245,5,1,3,1,17/02/2025,17/05/2025,*,,LT,
2024_2025_2,ENG02,ENG02.P21,4,80095,2,1,3,1,17/02/2025,17/05/2025,*,,LT,
2024_2025_2,ENG02,ENG02.P21,4,80245,4,1,3,1,17/02/2025,17/05/2025,*,,LT,
2024_2025_2,ENG02,ENG02.P22,4,80095,5,4,5,1,17/02/2025,17/05/2025,A301,,LT,
2024_2025_2,ENG02,ENG02.P22,4,80243,2,6,8,1,17/02/2025,17/05/2025,A323,,LT,
2024_2025_2,ENG02,ENG02.P24,4,80243,5,7,9,1,17/02/2025,17/05/2025,A323,,LT,KTMT
2024_2025_2,ENG02,ENG02.P28,4,80096,3,6,8,1,17/02/2025,17/05/2025,A305,,LT,
2024_2025_2,ENG02,ENG02.P28,4,*,5,4,5,1,17/02/2025,17/05/2025,E43,,LT,
2024_2025_2,ENG03,ENG03.P21,4,80095,3,1,3,1,17/02/2025,17/05/2025,*,,LT,
2024_2025_2,ENG03,ENG03.P21,4,80244,5,1,3,1,17/02/2025,17/05/2025,*,,LT,
2024_2025_2,ENG03,ENG03.P215,4,*,3,7,9,1,17/02/2025,17/05/2025,A323,,LT,KTMT
2024_2025_2,ENG03,ENG03.P220,4,80095,6,1,3,1,17/02/2025,17/05/2025,A309,,LT,
2024_2025_2,ENG03,ENG03.P220,4,80096,2,4,5,1,17/02/2025,17/05/2025,E42,,LT,
2024_2025_2,ENG03,ENG03.P222,4,80244,5,6,8,1,17/02/2025,17/05/2025,A301,,LT,
2024_2025_2,ENG03,ENG03.P222,4,80246,3,7,9,1,17/02/2025,17/05/2025,A325,,LT,
2024_2025_2,ENG03,ENG03.P223,4,80243,3,1,3,1,17/02/2025,17/05/2025,*,,LT,Mở bổ sung
2024_2025_2,ENG03,ENG03.P223,4,80246,5,1,3,1,17/02/2025,17/05/2025,*,,LT,Mở bổ sung
2024_2025_2,IT002,IT002.P21,3,80083,2,1,3,1,17/02/2025,07/06/2025,B1.20,,LT,
2024_2025_2,IT002,IT002.P21.1,1,80079,2,6,9,2,03/03/2025,17/05/2025,B2.10,,HT1,
2024_2025_2,IT002,IT002.P21.2,1,80080,2,6,9,2,10/03/2025,07/06/2025,B2.10,,HT1,
2024_2025_2,IT002,IT002.P210,3,80080,4,6,8,1,17/02/2025,07/06/2025,B1.20,,LT,
2024_2025_2,IT002,IT002.P210.1,1,80225,4,1,5,2,03/03/2025,17/05/2025,B2.10,,HT1,
2024_2025_2,IT002,IT002.P210.2,1,80226,4,1,5,2,10/03/2025,07/06/2025,B2.10,,HT1,
2024_2025_2,IT002,IT002.P211,3,80219,4,1,3,1,17/02/2025,07/06/2025,B1.22,,LT,
2024_2025_2,IT002,IT002.P211.1,1,80217,4,6,9,2,03/03/2025,17/05/2025,B2.12,,HT1,
2024_2025_2,IT002,IT002.P211.2,1,80218,4,6,9,2,10/03/2025,07/06/2025,B2.12,,HT1,
2024_2025_2,IT002,IT002.P212,3,80081,4,6,8,1,17/02/2025,07/06/2025,B1.22,,LT,
2024_2025_2,IT002,IT002.P212.1,1,80229,4,1,5,2,03/03/2025,17/05/2025,B3.06,,HT1,
2024_2025_2,IT002,IT002.P212.2,1,80230,4,1,5,2,10/03/2025,07/06/2025,B3.06,,HT1,
2024_2025_2,IT002,IT002.P213,3,80219,5,1,3,1,17/02/2025,07/06/2025,B1.20,,LT,
2024_2025_2,IT002,IT002.P213.1,1,80086,5,6,9,2,03/03/2025,17/05/2025,B2.10,,HT1,
2024_2025_2,IT002,IT002.P213.2,1,80087,5,6,9,2,10/03/2025,07/06/2025,B2.10,,HT1,
2024_2025_2,IT002,IT002.P214,3,80228,5,6,8,1,17/02/2025,07/06/2025,B1.20,,LT,
2024_2025_2,IT002,IT002.P214.1,1,80224,5,1,5,2,03/03/2025,17/05/2025,B2.10,,HT1,
2024_2025_2,IT002,IT002.P214.2,1,80225,5,1,5,2,10/03/2025,07/06/2025,B2.10,,HT1,
2024_2025_2,IT002,IT002.P215,3,80220,5,1,3,1,17/02/2025,07/06/2025,B1.22,,LT,
2024_2025_2,IT002,IT002.P215.1,1,80217,5,6,9,2,03/03/2025,17/05/2025,B2.12,,HT1,
2024_2025_2,IT002,IT002.P215.2,1,80218,5,6,9,2,10/03/2025,07/06/2025,B2.12,,HT1,
2024_2025_2,IT002,IT002.P216,3,80229,5,6,8,1,17/02/2025,07/06/2025,B1.22,,LT,
2024_2025_2,IT002,IT002.P216.1,1,80226,5,1,5,2,03/03/2025,17/05/2025,B3.06,,HT1,
2024_2025_2,IT002,IT002.P216.2,1,80227,5,1,5,2,10/03/2025,07/06/2025,B3.06,,HT1,
2024_2025_2,IT002,IT002.P217,3,80222,6,3,5,1,17/02/2025,07/06/2025,B1.20,,LT,
2024_2025_2,IT002,IT002.P217.1,1,80079,6,6,9,2,03/03/2025,17/05/2025,B2.10,,HT1,
2024_2025_2,IT002,IT002.P217.2,1,80080,6,6,9,2,10/03/2025,07/06/2025,B2.10,,HT1,
2024_2025_2,IT002,IT002.P218,3,80223,6,6,8,1,17/02/2025,07/06/2025,B1.20,,LT,
2024_2025_2,IT002,IT002.P218.1,1,80218,6,1,5,2,03/03/2025,17/05/2025,B4.04,,HT1,
2024_2025_2,IT002,IT002.P218.2,1,80219,6,1,5,2,10/03/2025,07/06/2025,B4.04,,HT1,
2024_2025_2,IT002,IT002.P219,3,80083,6,1,3,1,17/02/2025,07/06/2025,B1.22,,LT,
2024_2025_2,IT002,IT002.P219.1,1,80081,6,6,9,2,03/03/2025,17/05/2025,B3.06,,HT1,
2024_2025_2,IT002,IT002.P219.2,1,80082,6,6,9,2,10/03/2025,07/06/2025,B3.06,,HT1,
2024_2025_2,IT002,IT002.P22,3,80222,2,6,8,1,17/02/2025,07/06/2025,B1.20,,LT,
2024_2025_2,IT002,IT002.P22.1,1,80218,2,1,5,2,03/03/2025,17/05/2025,B2.10,,HT1,
2024_2025_2,IT002,IT002.P22.2,1,80219,2,1,5,2,10/03/2025,07/06/2025,B2.10,,HT1,
2024_2025_2,IT002,IT002.P22.CNVN,3,80079,4,6,9,1,17/02/2025,10/05/2025,B1.12,,LT,
2024_2025_2,IT002,IT002.P22.CNVN.1,1,80227,4,1,5,2,03/03/2025,17/05/2025,B2.18,,HT1,
2024_2025_2,IT002,IT002.P22.CNVN.2,1,80228,4,1,5,2,10/03/2025,07/06/2025,B2.18,,HT1,
2024_2025_2,IT002,IT002.P22.TTNT,3,80223,4,1,3,1,17/02/2025,07/06/2025,B4.18,,LT,
2024_2025_2,IT002,IT002.P22.TTNT.1,1,80085,4,6,9,1,03/03/2025,17/05/2025,B2.20,,HT1,
2024_2025_2,IT002,IT002.P220,3,80224,6,6,8,1,17/02/2025,07/06/2025,B1.22,,LT,
2024_2025_2,IT002,IT002.P220.1,1,80220,6,1,5,2,03/03/2025,17/05/2025,B5.06,,HT1,
2024_2025_2,IT002,IT002.P220.2,1,80221,6,1,5,2,10/03/2025,07/06/2025,B5.06,,HT1,
2024_2025_2,IT002,IT002.P221,3,80229,7,1,3,1,17/02/2025,07/06/2025,B1.20,,LT,
2024_2025_2,IT002,IT002.P221.1,1,80227,7,6,9,2,03/03/2025,17/05/2025,B3.04,,HT1,
2024_2025_2,IT002,IT002.P221.2,1,80228,7,6,9,2,10/03/2025,07/06/2025,B3.04,,HT1,
2024_2025_2,IT002,IT002.P23,3,80084,2,1,3,1,17/02/2025,07/06/2025,B1.22,,LT,
2024_2025_2,IT002,IT002.P23.1,1,80081,2,6,9,2,03/03/2025,17/05/2025,B3.06,,HT1,
2024_2025_2,IT002,IT002.P23.2,1,80082,2,6,9,2,10/03/2025,07/06/2025,B3.06,,HT1,
2024_2025_2,IT002,IT002.P24,3,80223,2,6,8,1,17/02/2025,07/06/2025,B1.22,,LT,
2024_2025_2,IT002,IT002.P24.1,1,80220,2,1,5,2,03/03/2025,17/05/2025,B3.06,,HT1,
2024_2025_2,IT002,IT002.P24.2,1,80221,2,1,5,2,10/03/2025,07/06/2025,B3.06,,HT1,
2024_2025_2,IT002,IT002.P25,3,80229,3,1,3,1,17/02/2025,07/06/2025,B1.20,,LT,
2024_2025_2,IT002,IT002.P25.1,1,80227,3,6,9,2,03/03/2025,17/05/2025,B5.02,,HT1,
2024_2025_2,IT002,IT002.P25.2,1,80228,3,6,9,2,10/03/2025,07/06/2025,B5.02,,HT1,
2024_2025_2,IT002,IT002.P26,3,80085,3,6,8,1,17/02/2025,07/06/2025,B1.20,,LT,
2024_2025_2,IT002,IT002.P26.1,1,80083,3,1,5,2,03/03/2025,17/05/2025,B2.20,,HT1,
2024_2025_2,IT002,IT002.P26.2,1,80084,3,1,5,2,10/03/2025,07/06/2025,B2.20,,HT1,
2024_2025_2,IT002,IT002.P27,3,80230,3,1,3,1,17/02/2025,07/06/2025,B1.22,,LT,
2024_2025_2,IT002,IT002.P27.1,1,80225,3,6,9,2,03/03/2025,17/05/2025,B2.18,,HT1,
2024_2025_2,IT002,IT002.P27.2,1,80226,3,6,9,2,10/03/2025,07/06/2025,B2.18,,HT1,
2024_2025_2,IT002,IT002.P28,3,80086,3,6,8,1,17/02/2025,07/06/2025,B1.22,,LT,
2024_2025_2,IT002,IT002.P28.1,1,80081,3,1,5,2,03/03/2025,17/05/2025,B2.16,,HT1,
2024_2025_2,IT002,IT002.P28.2,1,80082,3,1,5,2,10/03/2025,07/06/2025,B2.16,,HT1,
2024_2025_2,IT003,IT003.P21,3,80028,2,1,3,1,17/02/2025,07/06/2025,B3.22,,LT,
2024_2025_2,IT003,IT003.P21.1,1,80025,2,6,9,2,03/03/2025,17/05/2025,B5.02,,HT1,
2024_2025_2,IT003,IT003.P21.2,1,80026,2,6,9,2,10/03/2025,07/06/2025,B5.02,,HT1,
2024_2025_2,IT003,IT003.P21.CNVN,3,80143,5,6,8,1,17/02/2025,07/06/2025,B1.10,,LT,
2024_2025_2,IT003,IT003.P21.CNVN.1,1,80137,5,1,5,2,03/03/2025,17/05/2025,B2.02,,HT1,
2024_2025_2,IT003,IT003.P21.CNVN.2,1,80138,5,1,5,2,10/03/2025,07/06/2025,B2.02,,HT1,
2024_2025_2,IT003,IT003.P21.TTNT,3,80134,3,1,3,1,17/02/2025,07/06/2025,B1.12,,LT,
2024_2025_2,IT003,IT003.P21.TTNT.1,1,80038,3,6,9,2,03/03/2025,17/05/2025,B2.14,,HT1,
